account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,total_subscriptions,avg_mrr,avg_arr,total_upgrades,total_downgrades,auto_renew_count,trial_count,total_usage,avg_usage_duration,total_errors,beta_feature_usage,ticket_count,avg_resolution_time,avg_first_response,avg_satisfaction,total_escalations,total_refund,pre_upgrade_count,pre_downgrade_count,reactivation_count,churn_events_count,tenure_days,usage_score,support_score,subscription_stability,customer_health_score,health_status
A-56962b,Company_177,EdTech,UK,2024-04-09,partner,Enterprise,163,False,False,7,7800.714285714285,93608.57142857143,1,0,6,2,271,2825.655172413793,25,4,4.0,37.5,105.5,3.0,0.0,45.83,1.0,0.0,0.0,2.0,806,18.626430801248702,60.0,35.0,35.95057232049948,Critical
A-e60f9d,Company_178,FinTech,US,2024-08-26,other,Basic,29,False,False,15,3387.8,40653.6,0,2,14,3,629,2557.8548387096776,24,5,2.0,70.5,106.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,667,55.879292403746106,60.0,60.00000000000001,58.35171696149844,At Risk
A-88c6ca,Company_179,FinTech,DE,2024-10-25,ads,Basic,5,False,True,7,921.2857142857143,11055.42857142857,0,0,7,1,446,3027.7906976744184,19,8,1.0,56.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,607,36.83662851196671,60.0,35.0,43.23465140478668,At Risk
A-158f4e,Company_180,FinTech,IN,2023-03-03,other,Enterprise,61,False,False,12,3654.9166666666665,43859.0,0,0,10,1,453,2539.9591836734694,29,3,5.0,27.6,126.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,1209,37.56503642039542,86.66666666666666,50.0,56.02601456815817,At Risk
A-5b051a,Company_181,Cybersecurity,US,2024-08-05,event,Enterprise,22,False,False,4,583.0,6996.0,0,0,4,0,171,2804.0,17,3,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,688,8.220603537981269,60.0,20.0,27.28824141519251,Critical
A-296d7c,Company_182,DevTools,DE,2023-11-08,other,Enterprise,2,False,False,7,284.14285714285717,3409.714285714286,0,0,5,1,357,3780.3939393939395,18,7,5.0,50.4,105.2,3.75,0.0,0.0,0.0,0.0,0.0,1.0,959,27.57544224765869,75.0,25.0,41.03017689906348,At Risk
A-1619f8,Company_183,DevTools,US,2024-05-20,organic,Pro,29,False,False,7,2827.1428571428573,33925.71428571428,1,0,5,1,432,3399.690476190476,26,2,3.0,42.0,81.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,765,35.37981269510927,100.0,30.000000000000004,53.15192507804371,At Risk
A-a1b80b,Company_184,HealthTech,US,2023-11-27,organic,Basic,16,False,False,16,2161.8125,25941.75,3,1,12,2,749,3091.8055555555557,48,5,4.0,41.0,72.5,4.0,0.0,12.99,0.0,0.0,1.0,1.0,940,68.36628511966703,80.0,70.0,72.3465140478668,Good
A-139c3b,Company_185,HealthTech,US,2024-11-21,organic,Enterprise,10,True,True,8,1128.375,13540.5,1,0,6,1,478,3422.75,16,7,9.0,28.444444444444443,66.11111111111111,4.5,0.0,0.0,0.0,0.0,0.0,0.0,580,40.16649323621229,90.0,35.0,53.56659729448492,At Risk
A-702032,Company_186,HealthTech,US,2023-10-03,ads,Pro,28,False,False,6,1423.3333333333333,17080.0,1,0,5,1,285,3529.846153846154,15,1,4.0,26.0,98.25,3.0,0.0,10.5,0.0,0.0,0.0,2.0,995,20.08324661810614,60.0,30.000000000000004,35.03329864724246,Critical
A-7a0d69,Company_187,DevTools,DE,2024-06-15,ads,Enterprise,4,True,True,11,942.0,11304.0,2,0,10,3,606,2937.1639344262294,31,5,2.0,29.0,52.5,5.0,0.0,28.95,1.0,1.0,0.0,3.0,739,53.485952133194594,100.0,60.00000000000001,69.39438085327784,Good
A-22d9d2,Company_188,DevTools,FR,2024-03-22,event,Pro,8,False,False,14,1339.0,16068.0,2,1,11,1,782,3195.72,43,6,6.0,16.0,88.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,824,71.80020811654528,75.0,60.00000000000001,69.22008324661812,Good
A-b9eed8,Company_189,Cybersecurity,US,2024-02-23,organic,Basic,11,False,False,11,1507.0,18084.0,0,3,9,0,623,2761.8688524590166,55,9,5.0,29.2,103.8,3.75,1.0,0.0,1.0,0.0,1.0,1.0,852,55.254942767950055,70.0,30.000000000000004,52.10197710718002,At Risk
A-dfbd31,Company_190,DevTools,UK,2023-12-04,partner,Enterprise,14,False,False,14,1791.357142857143,21496.285714285714,1,1,11,3,599,3375.425925925926,19,7,6.0,29.666666666666668,129.83333333333334,4.25,0.0,0.0,1.0,0.0,0.0,2.0,933,52.75754422476587,85.0,55.00000000000001,63.10301768990635,Good
A-8e47ca,Company_191,HealthTech,US,2024-02-15,organic,Pro,19,False,False,9,3124.4444444444443,37493.333333333336,1,0,7,0,441,2902.108695652174,35,2,5.0,33.4,80.6,4.0,1.0,0.0,0.0,0.0,0.0,3.0,860,36.316337148803335,75.0,40.0,49.026534859521334,At Risk
A-4437e4,Company_192,Cybersecurity,US,2023-09-16,event,Enterprise,3,False,False,16,1114.4375,13373.25,4,1,15,3,806,3135.7951807228915,43,8,6.0,34.666666666666664,125.33333333333333,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1012,74.29760665972945,50.0,90.0,71.71904266389178,Good
A-779e4e,Company_193,HealthTech,US,2023-01-02,organic,Basic,5,False,False,10,2808.1,33697.2,2,1,9,0,393,2523.590909090909,20,6,5.0,26.6,91.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1269,31.32154006243497,80.0,50.0,51.528616024973985,At Risk
A-53f4e3,Company_194,Cybersecurity,UK,2024-06-14,event,Enterprise,13,False,False,10,1507.2,18086.4,0,0,8,0,410,2898.3863636363635,45,1,5.0,28.6,99.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,740,33.09053069719043,80.0,40.0,49.236212278876174,At Risk
A-692f18,Company_195,EdTech,US,2024-03-28,other,Basic,5,True,True,17,1797.0588235294117,21564.70588235294,2,1,12,3,871,3010.4712643678163,55,9,2.0,37.5,120.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,818,81.06139438085329,100.0,65.0,81.92455775234131,Healthy
A-13466a,Company_196,DevTools,AU,2023-10-22,event,Basic,2,False,True,6,2223.8333333333335,26686.0,0,0,5,1,205,2615.409090909091,14,2,3.0,32.333333333333336,94.33333333333333,4.333333333333333,1.0,6.51,0.0,1.0,1.0,2.0,976,11.758584807492198,81.66666666666666,25.0,36.70343392299688,Critical
A-1986ca,Company_197,HealthTech,IN,2023-01-30,ads,Pro,20,False,False,7,3951.5714285714284,47418.857142857145,1,0,4,1,362,2767.0810810810813,23,5,7.0,36.57142857142857,106.57142857142857,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1241,28.09573361082206,68.0,25.0,39.13829344432882,Critical
A-0cc442,Company_198,EdTech,US,2024-07-18,organic,Basic,45,False,False,13,4764.2307692307695,57170.769230769234,3,1,9,2,765,2996.87012987013,41,7,3.0,37.0,47.333333333333336,3.0,0.0,59.52,2.0,0.0,2.0,4.0,706,70.03121748178981,60.0,55.00000000000001,62.51248699271592,Good
A-c608c8,Company_199,DevTools,DE,2023-04-27,ads,Pro,3,False,True,8,1189.25,14271.0,1,1,6,0,445,3356.860465116279,27,5,2.0,59.0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1154,36.73257023933403,60.0,30.000000000000004,41.69302809573361,At Risk
A-3be56b,Company_200,HealthTech,IN,2023-10-26,event,Pro,3,False,True,12,1420.0,17040.0,1,1,9,3,528,3089.2363636363634,33,8,4.0,40.25,74.0,3.5,0.0,0.0,1.0,0.0,0.0,2.0,972,45.369406867845996,70.0,45.0,52.6477627471384,At Risk
A-354f12,Company_201,FinTech,US,2024-04-28,ads,Pro,1,True,False,4,2222.25,26667.0,0,1,4,0,158,3234.0,3,1,2.0,56.5,137.5,3.0,0.0,0.0,0.0,1.0,0.0,1.0,787,6.8678459937565055,60.0,15.000000000000002,25.247138397502603,Critical
A-68f37c,Company_202,HealthTech,US,2023-07-15,ads,Basic,4,False,False,12,2689.1666666666665,32270.0,3,0,11,2,624,3119.3230769230768,40,6,5.0,20.2,119.8,4.0,0.0,0.0,1.0,0.0,2.0,4.0,1075,55.35900104058273,80.0,70.0,67.1436004162331,Good
A-aa9511,Company_203,DevTools,US,2023-10-10,other,Pro,23,True,False,15,4064.6666666666665,48776.0,0,1,13,3,625,2915.7846153846153,35,5,2.0,56.5,98.5,4.0,0.0,0.0,0.0,0.0,0.0,1.0,988,55.46305931321541,80.0,60.00000000000001,64.18522372528616,Good
A-af0cd2,Company_204,Cybersecurity,IN,2023-01-03,other,Enterprise,19,True,False,11,587.2727272727273,7047.272727272727,1,0,9,2,687,3219.5142857142855,33,8,3.0,54.333333333333336,149.33333333333334,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1268,61.91467221644121,60.0,50.0,57.765868886576484,At Risk
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,12,4350.333333333333,52204.0,2,0,10,0,507,3089.156862745098,34,4,3.0,42.0,58.666666666666664,4.666666666666667,0.0,35.14,0.0,1.0,0.0,2.0,595,43.18418314255984,93.33333333333334,60.00000000000001,63.273673257023944,Good
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,7,2665.1428571428573,31981.714285714286,1,0,6,0,435,2965.3555555555554,33,6,4.0,39.0,94.5,5.0,0.0,32.14,1.0,0.0,0.0,3.0,775,35.691987513007284,100.0,35.0,54.776795005202914,At Risk
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,9,2329.3333333333335,27952.0,0,0,6,2,474,3072.851063829787,40,3,5.0,52.2,90.8,3.0,0.0,10.4,0.0,0.0,0.0,1.0,804,39.75026014568158,60.0,30.000000000000004,42.90010405827263,At Risk
A-508199,Company_208,FinTech,AU,2024-01-28,event,Basic,19,False,False,5,1687.2,20246.4,0,0,3,1,231,3349.5416666666665,15,2,3.0,50.666666666666664,67.33333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,878,14.464099895941729,60.0,15.000000000000002,28.28563995837669,Critical
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,10,2107.5,25290.0,1,1,8,1,595,3455.5263157894738,22,4,7.0,36.0,113.14285714285714,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.0,945,52.34131113423518,73.33333333333333,40.0,54.93652445369407,At Risk
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,False,False,7,2280.0,27360.0,0,0,3,2,292,3581.4333333333334,21,3,5.0,42.6,110.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,591,20.81165452653486,70.0,15.000000000000002,33.82466181061395,Critical
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,12,1742.9166666666667,20915.0,0,0,11,3,552,2578.0819672131147,34,6,1.0,16.0,99.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,756,47.866805411030185,60.0,55.00000000000001,53.646722164412076,At Risk
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,11,2173.181818181818,26078.18181818182,0,0,6,2,505,2896.7755102040815,33,7,5.0,30.6,115.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1168,42.97606659729449,66.66666666666667,30.000000000000004,46.1904266389178,At Risk
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,13,970.0,11640.0,0,0,10,3,642,3021.296875,22,4,6.0,31.5,48.333333333333336,4.333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,1123,57.23204994797088,86.66666666666666,50.0,63.892819979188346,Good
A-249769,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,False,True,13,1209.0,14508.0,0,0,13,1,678,2849.6617647058824,30,3,2.0,39.5,96.5,4.0,0.0,0.0,0.0,0.0,1.0,2.0,790,60.97814776274715,80.0,65.0,67.89125910509887,Good
A-e43bf7,Company_215,Cybersecurity,AU,2023-03-24,other,Pro,44,False,False,7,6666.571428571428,79998.85714285714,3,0,6,0,371,2586.375,35,2,5.0,27.4,80.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1188,29.032258064516135,75.0,45.0,47.612903225806456,At Risk
A-eb2fdc,Company_216,DevTools,AU,2023-11-21,organic,Enterprise,31,False,True,12,2664.0,31968.0,0,0,10,0,547,3234.5,17,3,5.0,33.6,37.6,4.5,0.0,0.0,0.0,0.0,0.0,1.0,946,47.34651404786682,90.0,50.0,60.93860561914673,Good
A-e1462e,Company_217,FinTech,UK,2023-03-12,partner,Basic,15,False,False,7,1718.5714285714287,20622.85714285714,1,1,5,2,347,2802.7714285714287,22,4,2.0,39.5,118.5,3.5,0.0,0.0,0.0,0.0,1.0,2.0,1200,26.534859521331946,70.0,25.0,39.11394380853278,Critical
A-cab532,Company_218,DevTools,FR,2023-04-03,organic,Pro,11,True,False,15,1339.2,16070.4,2,1,14,2,1005,2709.29702970297,47,7,1.0,32.0,175.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1178,95.00520291363163,80.0,75.0,84.50208116545267,Healthy
A-9123ac,Company_219,Cybersecurity,DE,2023-06-20,organic,Pro,9,False,False,7,2107.285714285714,25287.428571428572,0,1,7,1,386,3243.6216216216217,24,4,6.0,38.833333333333336,91.66666666666667,4.2,0.0,0.0,2.0,0.0,1.0,2.0,1100,30.59313215400624,84.0,30.000000000000004,46.437252861602495,At Risk
A-6e08f3,Company_220,Cybersecurity,US,2023-02-27,event,Basic,8,False,False,10,1819.0,21828.0,1,1,7,2,492,2981.56,21,7,2.0,36.5,137.0,3.5,0.0,0.0,0.0,0.0,1.0,1.0,1213,41.623309053069725,70.0,35.0,48.14932362122789,At Risk
A-d922bf,Company_221,HealthTech,US,2023-09-08,ads,Basic,5,True,True,7,2444.8571428571427,29338.285714285714,0,0,7,3,419,3271.1951219512193,19,3,7.0,39.142857142857146,101.14285714285714,3.3333333333333335,1.0,11.13,0.0,1.0,0.0,1.0,1020,34.0270551508845,61.66666666666667,35.0,42.6108220603538,At Risk
A-8ed5dd,Company_222,EdTech,UK,2023-06-29,event,Enterprise,5,False,True,12,996.3333333333334,11956.0,3,1,11,0,545,3149.4,45,2,6.0,29.0,96.83333333333333,3.75,0.0,0.0,1.0,1.0,0.0,2.0,1091,47.13839750260146,75.0,65.0,60.85535900104058,Good
A-7c6b6b,Company_223,FinTech,US,2024-11-30,other,Basic,6,False,False,7,688.2857142857143,8259.42857142857,0,0,6,0,311,2356.3142857142857,24,5,5.0,52.2,82.4,4.333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,571,22.788761706555675,86.66666666666666,30.000000000000004,44.115504682622266,At Risk
A-3c1a3f,Company_224,DevTools,UK,2023-08-26,event,Pro,1,False,False,12,1242.4166666666667,14909.0,0,1,10,3,497,3379.235294117647,22,5,4.0,33.25,56.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1033,42.1436004162331,70.0,45.0,51.35744016649324,At Risk
A-b48f73,Company_225,EdTech,AU,2024-11-13,event,Pro,80,True,False,7,4045.714285714286,48548.57142857143,0,0,4,1,412,2691.2727272727275,23,3,3.0,28.666666666666668,35.333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0.0,588,33.29864724245578,80.0,20.0,43.31945889698231,At Risk
A-76fa4d,Company_226,HealthTech,US,2024-11-24,event,Pro,69,False,False,7,8812.285714285714,105747.42857142857,0,0,6,1,357,3506.972222222222,21,4,5.0,33.4,111.8,4.5,0.0,33.04,0.0,0.0,0.0,2.0,577,27.57544224765869,90.0,30.000000000000004,47.03017689906348,At Risk
A-b2af2e,Company_227,Cybersecurity,UK,2024-08-24,event,Enterprise,5,False,False,4,778.0,9336.0,0,1,1,0,174,3345.222222222222,11,4,2.0,39.5,95.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,669,8.532778355879294,80.0,0.0,27.41311134235172,Critical
A-9bfc9f,Company_228,DevTools,CA,2023-09-14,ads,Pro,53,False,False,9,1704.6666666666667,20456.0,3,2,8,2,376,2969.2432432432433,18,4,6.0,35.333333333333336,84.33333333333333,3.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.0,1014,29.55254942767951,61.66666666666667,45.0,43.8210197710718,At Risk
A-4ae22a,Company_229,EdTech,US,2024-05-09,other,Pro,6,False,True,7,1347.4285714285713,16169.142857142857,0,0,6,0,369,4068.2,31,6,3.0,14.333333333333334,72.66666666666667,3.0,0.0,0.0,0.0,0.0,0.0,1.0,776,28.82414151925078,60.0,30.000000000000004,38.52965660770031,Critical
A-fda07f,Company_230,Cybersecurity,FR,2024-08-11,partner,Basic,7,False,False,12,2368.1666666666665,28418.0,4,1,10,2,681,3559.630769230769,39,4,5.0,17.8,57.0,4.0,0.0,17.34,0.0,0.0,0.0,1.0,682,61.290322580645174,80.0,65.0,68.01612903225808,Good
A-de24d5,Company_231,DevTools,US,2024-11-05,other,Enterprise,5,True,False,13,1640.5384615384614,19686.46153846154,0,0,12,2,537,2646.5283018867926,28,6,7.0,43.142857142857146,103.42857142857143,3.0,0.0,0.0,0.0,0.0,0.0,0.0,596,46.30593132154007,60.0,60.00000000000001,54.52237252861603,At Risk
A-977ca0,Company_232,HealthTech,IN,2023-02-20,partner,Basic,6,False,True,16,1878.4375,22541.25,1,0,13,4,893,2857.176470588235,46,13,3.0,64.0,123.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1220,83.35067637877212,80.0,70.0,78.34027055150885,Good
A-ab438f,Company_233,Cybersecurity,US,2024-09-13,ads,Enterprise,13,False,True,8,2044.75,24537.0,1,0,6,3,369,3095.8888888888887,12,3,2.0,33.5,112.5,3.5,0.0,0.0,1.0,1.0,0.0,1.0,649,28.82414151925078,70.0,35.0,43.02965660770031,At Risk
A-e89151,Company_234,FinTech,UK,2023-09-14,organic,Pro,8,True,True,9,2414.8888888888887,28978.666666666668,3,0,7,0,601,3254.9310344827586,29,13,2.0,41.5,48.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1014,52.96566077003122,100.0,50.0,66.18626430801248,Good
A-40906c,Company_235,EdTech,US,2024-03-27,ads,Basic,92,False,False,12,5366.666666666667,64400.0,0,0,10,2,685,3337.190476190476,32,7,5.0,29.2,95.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,819,61.70655567117586,75.0,50.0,62.18262226847035,Good
A-81edc3,Company_236,Cybersecurity,IN,2023-10-30,ads,Basic,5,False,False,12,1460.3333333333333,17524.0,2,0,8,1,765,3311.891891891892,41,11,3.0,52.666666666666664,70.0,4.0,0.0,10.91,0.0,0.0,0.0,3.0,968,70.03121748178981,80.0,50.0,67.01248699271592,Good
A-328bd0,Company_237,HealthTech,AU,2023-05-16,partner,Enterprise,18,False,False,13,1229.1538461538462,14749.846153846154,1,1,10,1,568,2659.1803278688526,49,5,5.0,46.0,68.2,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1135,49.531737773152976,73.33333333333333,50.0,56.812695109261185,At Risk
A-b3fe05,Company_238,Cybersecurity,CA,2024-05-28,partner,Pro,8,False,False,9,2721.5555555555557,32658.666666666668,0,0,8,2,438,3301.4418604651164,18,8,4.0,48.25,94.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,757,36.00416233090531,60.0,40.0,44.401664932362124,At Risk
A-09540c,Company_239,Cybersecurity,CA,2023-10-30,event,Basic,67,True,False,6,3953.0,47436.0,1,1,5,0,297,3382.0,16,3,2.0,28.0,89.0,4.5,0.0,71.44,0.0,0.0,0.0,1.0,968,21.331945889698233,90.0,25.0,43.032778355879294,At Risk
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Enterprise,55,False,True,12,2846.25,34155.0,1,0,11,3,681,3379.7868852459014,25,4,1.0,1.0,144.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1126,61.290322580645174,60.0,60.00000000000001,60.51612903225807,Good
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Pro,27,False,False,7,3448.285714285714,41379.42857142857,1,1,4,1,496,3146.6041666666665,32,5,3.0,28.666666666666668,104.66666666666667,4.0,0.0,81.93,1.0,1.0,1.0,2.0,896,42.03954214360043,80.0,20.0,46.81581685744017,At Risk
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Enterprise,3,False,False,5,718.8,8625.6,0,1,4,0,266,3580.6071428571427,20,2,4.0,31.5,101.0,4.5,0.0,0.0,1.0,0.0,0.0,2.0,721,18.106139438085332,90.0,15.000000000000002,38.742455775234134,Critical
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,3,False,False,13,1086.0,13032.0,0,0,10,3,819,3474.227848101266,34,4,3.0,25.333333333333332,127.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,880,75.65036420395423,60.0,50.0,63.26014568158169,Good
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Pro,21,False,False,9,481.6666666666667,5780.0,1,0,7,3,408,3599.725,23,5,2.0,35.5,97.5,3.5,0.0,2.42,1.0,0.0,0.0,2.0,1245,32.882414151925076,70.0,40.0,46.15296566077003,At Risk
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Enterprise,41,False,False,10,3170.9,38050.8,0,0,8,1,606,2965.5,45,6,7.0,26.571428571428573,83.71428571428571,3.5,0.0,0.0,0.0,0.0,0.0,1.0,646,53.485952133194594,70.0,40.0,54.39438085327784,At Risk
A-331424,Company_246,DevTools,US,2023-11-06,organic,Basic,11,False,False,6,1129.3333333333333,13552.0,0,0,3,2,214,3808.5,9,3,2.0,24.5,98.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,961,12.695109261186266,60.0,15.000000000000002,27.578043704474506,Critical
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Enterprise,7,False,False,6,1847.8333333333333,22174.0,3,2,5,0,283,3970.0714285714284,12,3,3.0,52.333333333333336,150.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,959,19.875130072840793,95.0,30.000000000000004,45.450052029136316,At Risk
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,5,False,False,13,1056.0,12672.0,0,0,13,2,575,3248.5714285714284,28,5,5.0,36.0,110.6,4.0,1.0,75.32,0.0,0.0,2.0,3.0,1132,50.26014568158169,75.0,65.0,62.10405827263268,Good
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Pro,15,False,False,7,3787.714285714286,45452.57142857143,2,0,5,1,404,3109.4146341463415,20,4,4.0,45.0,29.5,3.25,0.0,0.0,0.0,0.0,0.0,1.0,669,32.46618106139438,65.0,35.0,42.98647242455775,At Risk
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Basic,2,False,False,9,394.55555555555554,4734.666666666667,0,0,9,1,492,3412.7755102040815,24,6,5.0,26.4,105.8,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,640,41.623309053069725,86.66666666666666,45.0,56.149323621227886,At Risk
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,8,True,False,7,800.8571428571429,9610.285714285714,0,0,6,1,329,2173.4444444444443,17,6,4.0,16.5,84.75,3.6666666666666665,0.0,99.76,1.0,0.0,0.0,3.0,564,24.66181061394381,73.33333333333333,30.000000000000004,40.86472424557752,At Risk
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,16,2650.25,31803.0,2,0,14,1,730,2955.5694444444443,58,8,6.0,49.5,108.16666666666667,4.0,1.0,0.0,0.0,0.0,0.0,2.0,899,66.38917793964622,75.0,80.0,73.05567117585849,Good
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,False,False,7,5659.142857142857,67909.71428571429,2,1,7,3,334,3127.5882352941176,18,4,5.0,35.6,105.8,4.0,0.0,0.0,0.0,0.0,0.0,1.0,610,25.182101977107184,80.0,40.0,46.072840790842875,At Risk
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,8,426.125,5113.5,0,0,6,2,475,2882.3777777777777,40,6,3.0,13.666666666666666,66.66666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1145,39.854318418314264,80.0,30.000000000000004,48.941727367325704,At Risk
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,15,2970.9333333333334,35651.2,0,0,13,3,705,2919.217391304348,37,8,4.0,29.25,48.5,4.0,0.0,0.0,0.0,1.0,0.0,2.0,616,63.78772112382936,80.0,65.0,69.01508844953175,Good
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,9,1850.0,22200.0,0,0,9,2,509,2956.04,29,5,10.0,42.5,101.8,3.7142857142857144,0.0,261.49,0.0,0.0,0.0,1.0,1021,43.39229968782519,74.28571428571429,45.0,53.142634160844366,At Risk
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,13,2998.076923076923,35976.92307692308,1,0,9,4,653,3154.640625,30,7,4.0,24.0,90.75,3.5,0.0,0.0,0.0,0.0,0.0,0.0,703,58.37669094693029,70.0,50.0,59.35067637877212,At Risk
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,15,3230.4,38764.8,2,2,12,1,665,3085.9285714285716,50,7,4.0,46.5,82.0,3.5,0.0,0.0,0.0,0.0,0.0,2.0,1119,59.62539021852238,70.0,60.00000000000001,62.85015608740895,Good
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,11,3139.818181818182,37677.818181818184,0,2,7,0,714,3256.5522388059703,55,8,4.0,57.5,39.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,717,64.72424557752342,75.0,25.0,55.88969823100937,At Risk
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,False,False,5,2850.0,34200.0,0,1,4,0,366,3556.0882352941176,14,1,2.0,31.0,156.5,3.5,0.0,35.6,0.0,0.0,0.0,1.0,1244,28.511966701352765,70.0,15.000000000000002,36.90478668054111,Critical
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,15,808.3333333333334,9700.0,1,1,10,4,605,2864.921875,45,6,3.0,33.0,50.666666666666664,5.0,1.0,0.0,0.0,0.0,0.0,0.0,939,53.381893860561924,95.0,50.0,64.85275754422477,Good
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,9,1586.5555555555557,19038.666666666668,0,0,6,1,487,3074.7551020408164,33,6,3.0,42.666666666666664,86.33333333333333,4.0,0.0,0.0,1.0,0.0,0.0,1.0,839,41.10301768990635,80.0,30.000000000000004,49.44120707596254,At Risk
A-fd9422,Company_263,Cybersecurity,US,2024-04-04,organic,Pro,58,False,False,9,3125.5555555555557,37506.666666666664,1,1,7,4,456,3257.1136363636365,21,5,6.0,44.333333333333336,116.83333333333333,3.5,1.0,0.0,0.0,0.0,0.0,0.0,811,37.87721123829345,65.0,35.0,45.15088449531738,At Risk
A-0baac2,Company_264,FinTech,DE,2024-05-30,organic,Enterprise,14,False,True,6,3083.3333333333335,37000.0,0,0,6,0,202,3483.8571428571427,9,0,6.0,43.5,89.0,4.333333333333333,0.0,99.38000000000001,1.0,0.0,0.0,4.0,755,11.446409989594175,86.66666666666666,30.000000000000004,39.57856399583767,Critical
A-bb1486,Company_265,HealthTech,US,2024-11-05,organic,Basic,41,False,False,8,2038.375,24460.5,0,2,6,0,405,2832.0238095238096,36,5,3.0,11.0,78.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,596,32.570239334027065,60.0,20.0,37.028095733610826,Critical
